,week_ending,prime_item_nbr,pos_qty,pos_sales,aur_price,traited_pods,valid_pods,OOS_pods,OOS_pct_pods,hist_on_hand_qty,net_ship_qty,flagged_active_pod,pos_qty_per_pod,pos_sales_per_pod,mf_training_data
4793,2021-07-02,587096860,1129.0,9539.70,8.44968999114260407440,0,0,33,0.053398058252427184,8756.00,,618,1.826860841423948220,15.43640776699029126214,1
4794,2020-08-07,586295192,3443.0,68278.65,19.83115015974440894569,3939,3933,330,0.083777608530083778,31570.00,3080.00,3939,0.874079715663874080,17.33400609291698400609,1
4795,2021-10-01,591649611,158.0,991.63,6.27613924050632911392,0,0,10,0.116279069767441860,332.00,,86,1.837209302325581395,11.53058139534883720930,1
4796,2020-06-05,578145561,344.0,13567.97,39.44177325581395348837,704,703,4,0.005602240896358543,11568.00,96.00,714,0.481792717086834734,19.00275910364145658263,1
4797,2020-08-14,569769767,11.0,177.25,16.11363636363636363636,0,0,5,0.454545454545454545,8.00,,11,1.000000000000000000,16.11363636363636363636,0
4798,2021-09-10,575710534,32.0,127.23,3.97593750000000000000,0,0,8,0.444444444444444444,47.00,,18,1.777777777777777778,7.06833333333333333333,0
4799,2021-05-14,586295192,25.0,547.00,21.88000000000000000000,0,0,0,0E-18,,,25,1.000000000000000000,21.88000000000000000000,0
4800,2021-03-12,578145554,63.0,423.90,6.72857142857142857143,0,0,6,0.153846153846153846,171.00,,39,1.615384615384615385,10.86923076923076923077,0
4801,2021-03-12,578145561,10.0,203.01,20.30100000000000000000,0,0,0,0E-18,35.00,,7,1.428571428571428571,29.00142857142857142857,0
4802,2021-03-26,575673322,89.0,1246.19,14.00213483146067415730,0,0,13,0.309523809523809524,945.00,56.00,42,2.119047619047619048,29.67119047619047619048,0
4803,2021-01-15,585411085,115.0,3350.71,29.13660869565217391304,835,835,54,0.064516129032258065,3537.00,168.00,837,0.137395459976105137,4.00323775388291517324,1
4804,2022-02-11,595494970,10.0,61.64,6.16400000000000000000,0,0,0,0E-18,25.00,,7,1.428571428571428571,8.80571428571428571429,0
4805,2021-12-17,578145561,1.0,15.00,15.00000000000000000000,0,0,0,0E-18,,,1,1.000000000000000000,15.00000000000000000000,0
4806,2020-10-02,566844229,64.0,184.96,2.89000000000000000000,0,0,9,0.375000000000000000,244.00,,24,2.666666666666666667,7.70666666666666666667,0
4807,2020-09-11,553658336,2.0,4.00,2.00000000000000000000,0,0,0,0E-18,,,1,2.000000000000000000,4.00000000000000000000,0
4808,2021-10-22,585411085,17.0,245.75,14.45588235294117647059,0,0,8,0.615384615384615385,-5.00,,13,1.307692307692307692,18.90384615384615384615,0
4809,2021-02-12,585426912,36.0,439.25,12.20138888888888888889,0,0,3,0.107142857142857143,82.00,,28,1.285714285714285714,15.68750000000000000000,0
4810,2020-07-03,564198222,11.0,39.00,3.54545454545454545455,0,0,0,0E-18,58.00,,5,2.200000000000000000,7.80000000000000000000,0
4811,2020-05-01,567617778,1877.0,22899.27,12.19993074054342035162,2363,2363,214,0.075779036827195467,23684.00,468.00,2824,0.664660056657223796,8.10880665722379603399,1
4812,2021-12-10,585137700,10.0,187.17,18.71700000000000000000,27,27,14,0.500000000000000000,103.00,,28,0.357142857142857143,6.68464285714285714286,0
4813,2022-02-04,596337007,13.0,149.76,11.52000000000000000000,0,0,1,0.166666666666666667,40.00,,6,2.166666666666666667,24.96000000000000000000,0
4814,2021-02-19,581287882,523.0,9433.85,18.03795411089866156788,3800,3798,41,0.010778128286014721,77214.00,162.00,3804,0.137486855941114616,2.47998159831756046267,1
4815,2021-08-06,578228553,2132.0,52238.50,24.50211069418386491557,3948,3947,32,0.008101265822784810,26903.00,1392.00,3950,0.539746835443037975,13.22493670886075949367,1
4816,2021-01-01,565275690,1.0,10.00,10.00000000000000000000,0,0,0,0E-18,2.00,,1,1.000000000000000000,10.00000000000000000000,0
4817,2021-04-16,587096860,1503.0,14215.70,9.45821689953426480373,0,0,25,0.030450669914738124,16153.00,,821,1.830694275274056029,17.31510353227771010962,1
4818,2021-11-26,581287882,288.0,4536.82,15.75284722222222222222,3821,3806,39,0.010206752159120649,56643.00,123.00,3821,0.075372939021198639,1.18733839309081392306,1
4819,2020-06-05,585137700,979.0,18855.78,19.26024514811031664964,1541,1538,29,0.018342820999367489,18928.00,328.00,1581,0.619228336495888678,11.92648956356736242884,1
4820,2020-09-18,565275690,2.0,20.00,10.00000000000000000000,0,0,1,0.500000000000000000,6.00,,2,1.000000000000000000,10.00000000000000000000,0
4821,2022-02-25,587360270,83.0,1694.54,20.41614457831325301205,738,733,48,0.063241106719367589,3211.00,24.00,759,0.109354413702239789,2.23259552042160737813,1
4822,2022-01-21,587096860,205.0,1460.04,7.12214634146341463415,0,0,15,0.122950819672131148,1200.00,,122,1.680327868852459016,11.96754098360655737705,1
4823,2021-02-26,586295192,75.0,1408.23,18.77640000000000000000,0,0,0,0E-18,,,62,1.209677419354838710,22.71338709677419354839,1
4824,2022-01-07,585311342,10.0,73.64,7.36400000000000000000,0,0,0,0E-18,20.00,,8,1.250000000000000000,9.20500000000000000000,0
4825,2021-04-02,587360270,69.0,2061.72,29.88000000000000000000,2609,2609,1578,0.604829436565733998,4105.00,7240.00,2609,0.026446914526638559,0.79023380605596013798,1
4826,2021-11-26,595494970,37.0,162.52,4.39243243243243243243,0,0,0,0E-18,66.00,,23,1.608695652173913043,7.06608695652173913043,0
4827,2020-05-08,552038732,1458.0,7806.53,5.35427297668038408779,0,0,0,0E-18,140.00,-9.00,412,3.538834951456310680,18.94788834951456310680,1
4828,2021-05-07,566966764,1759.0,17444.65,9.91736782262649232518,3669,3652,54,0.014717906786590352,46781.00,4752.00,3669,0.479422185881711638,4.75460615971654401744,1
4829,2020-11-27,585426912,28.0,406.69,14.52464285714285714286,0,0,1,0.038461538461538462,112.00,,26,1.076923076923076923,15.64192307692307692308,0
4830,2022-02-11,566966764,165.0,1645.80,9.97454545454545454545,3678,3678,58,0.015769439912996194,37519.00,84.00,3678,0.044861337683523654,0.44747145187601957586,1
4831,2021-01-22,564198222,3.0,10.50,3.50000000000000000000,0,0,0,0E-18,,,3,1.000000000000000000,3.50000000000000000000,0
4832,2021-09-24,585137700,,,,25,25,24,0.960000000000000000,1.00,,25,,,0
4833,2021-10-29,596253483,374.0,14719.10,39.35588235294117647059,3658,3655,809,0.220857220857220857,8528.00,1649.00,3663,0.102102102102102102,4.01831831831831831832,1
4834,2021-11-19,596337007,25.0,302.92,12.11680000000000000000,0,0,0,0E-18,111.00,,19,1.315789473684210526,15.94315789473684210526,0
4835,2020-12-04,581287882,1633.0,28918.28,17.70868340477648499694,3793,3696,42,0.011038107752956636,89837.00,472.00,3805,0.429172141918528252,7.60007358738501971091,1
4836,2021-05-21,578228553,3792.0,93092.32,24.54966244725738396624,3947,3787,150,0.037955465587044534,26531.00,2956.00,3952,0.959514170040485830,23.55574898785425101215,1
4837,2021-08-27,567617778,663.0,7738.18,11.67146304675716440422,0,0,98,0.201232032854209446,1317.00,,487,1.361396303901437372,15.88948665297741273101,1
4838,2021-09-24,575673322,9.0,156.06,17.34000000000000000000,0,0,1,0.142857142857142857,82.00,4.00,7,1.285714285714285714,22.29428571428571428571,0
4839,2021-01-15,565441667,3.0,46.31,15.43666666666666666667,0,0,1,0.333333333333333333,4.00,2.00,3,1.000000000000000000,15.43666666666666666667,0
4840,2020-05-29,553658336,1.0,3.00,3.00000000000000000000,0,0,0,0E-18,,,1,1.000000000000000000,3.00000000000000000000,0
4841,2020-12-11,586295192,187.0,3554.03,19.00550802139037433155,0,0,0,0E-18,,,151,1.238410596026490066,23.53662251655629139073,1
4842,2020-10-09,578145554,68.0,1351.84,19.88000000000000000000,683,682,14,0.020348837209302326,11858.00,342.00,688,0.098837209302325581,1.96488372093023255814,1
4843,2021-10-22,585311342,44.0,344.92,7.83909090909090909091,0,0,3,0.111111111111111111,78.00,,27,1.629629629629629630,12.77481481481481481481,0
4844,2020-05-15,566966764,589.0,5504.49,9.34548387096774193548,2195,2167,24,0.010889292196007260,86158.00,216.00,2204,0.267241379310344828,2.49750000000000000000,1
4845,2022-01-14,575710534,11.0,46.45,4.22272727272727272727,0,0,5,0.833333333333333333,-6.00,,6,1.833333333333333333,7.74166666666666666667,0
4846,2021-07-30,575673322,31.0,498.81,16.09064516129032258065,0,0,0,0E-18,618.00,13.00,12,2.583333333333333333,41.56750000000000000000,0
4847,2021-02-19,566966764,151.0,1475.01,9.76827814569536423841,3649,3649,26,0.007119386637458927,40294.00,144.00,3652,0.041347207009857612,0.40389101861993428258,1
4848,2022-04-15,587087263,503.0,7141.82,14.19844930417495029821,2747,2733,90,0.032632342277012328,32943.00,1164.00,2758,0.182378535170413343,2.58949238578680203046,1
4849,2020-10-02,585137700,313.0,5992.99,19.14693290734824281150,1513,1495,201,0.131976362442547603,11736.00,20.00,1523,0.205515430072225870,3.93499015101772816809,1
4850,2021-02-05,566844229,5.0,19.25,3.85000000000000000000,0,0,2,0.500000000000000000,99.00,,4,1.250000000000000000,4.81250000000000000000,0
4851,2021-04-23,566966764,756.0,7514.27,9.93951058201058201058,3669,3653,64,0.017443445080403380,41066.00,906.00,3669,0.206050695012264922,2.04804306350504224584,1
4852,2021-09-03,552038732,5.0,27.00,5.40000000000000000000,0,0,0,0E-18,,,5,1.000000000000000000,5.40000000000000000000,0
4853,2020-05-29,578228553,1374.0,33481.64,24.36800582241630276565,979,979,19,0.017431192660550459,17032.00,1404.00,1090,1.260550458715596330,30.71710091743119266055,1
4854,2020-09-04,567617778,596.0,8723.89,14.63739932885906040268,2327,2327,218,0.093202223172295853,18580.00,552.00,2339,0.254809747755451047,3.72975203078238563489,1
4855,2021-08-13,564198222,1.0,5.00,5.00000000000000000000,0,0,0,0E-18,,,1,1.000000000000000000,5.00000000000000000000,0
4856,2021-11-05,581287882,326.0,4916.12,15.08012269938650306748,3822,3807,32,0.008372579801151230,56957.00,222.00,3822,0.085295656724228153,1.28626896912611198325,1
4857,2022-02-04,567617778,10.0,70.77,7.07700000000000000000,0,0,6,0.666666666666666667,5.00,,9,1.111111111111111111,7.86333333333333333333,0
4858,2021-06-11,567617778,867.0,12974.66,14.96500576701268742791,2340,2318,194,0.082729211087420043,7692.00,1016.00,2345,0.369722814498933902,5.53290405117270788913,1
4859,2022-01-14,587022975,406.0,3888.00,9.57635467980295566502,0,0,32,0.123076923076923077,1784.00,,260,1.561538461538461538,14.95384615384615384615,1
4860,2021-11-26,587022975,1002.0,9464.17,9.44527944111776447106,0,0,59,0.108655616942909761,3756.00,,543,1.845303867403314917,17.42941068139963167587,1
4861,2021-08-20,587096860,716.0,6238.01,8.71230446927374301676,0,0,35,0.082547169811320755,5282.00,,424,1.688679245283018868,14.71228773584905660377,1
4862,2020-07-24,578145554,601.0,11900.36,19.80093178036605657238,678,678,26,0.037735849056603774,10870.00,384.00,689,0.872278664731494920,17.27193033381712626996,1
4863,2020-07-24,578145561,367.0,14511.22,39.54010899182561307902,677,677,10,0.014598540145985401,9784.00,392.00,685,0.535766423357664234,21.18426277372262773723,1
4864,2021-10-29,575710534,22.0,59.90,2.72272727272727272727,0,0,2,0.285714285714285714,26.00,,7,3.142857142857142857,8.55714285714285714286,0
4865,2021-04-30,578145554,32.0,322.47,10.07718750000000000000,0,0,0,0E-18,49.00,3.00,15,2.133333333333333333,21.49800000000000000000,0
4866,2022-01-28,587087263,46.0,312.26,6.78826086956521739130,0,0,11,0.333333333333333333,89.00,,33,1.393939393939393939,9.46242424242424242424,0
4867,2022-04-08,586295192,2.0,44.36,22.18000000000000000000,0,0,0,0E-18,,,2,1.000000000000000000,22.18000000000000000000,0
4868,2022-04-01,595494970,11.0,122.28,11.11636363636363636364,0,0,0,0E-18,24.00,,10,1.100000000000000000,12.22800000000000000000,0
4869,2020-07-17,585137700,846.0,16492.93,19.49518912529550827423,1522,1521,30,0.019430051813471503,16490.00,1308.00,1544,0.547927461139896373,10.68194948186528497409,1
4870,2020-11-20,566844229,12.0,30.00,2.50000000000000000000,0,0,2,0.285714285714285714,17.00,,7,1.714285714285714286,4.28571428571428571429,0
4871,2022-02-11,569769767,2.0,79.76,39.88000000000000000000,0,0,1,1.000000000000000000,0.00,,1,2.000000000000000000,79.76000000000000000000,0
4872,2020-08-21,564198222,6.0,30.00,5.00000000000000000000,0,0,0,0E-18,22.00,,4,1.500000000000000000,7.50000000000000000000,0
4873,2021-04-23,585137700,15.0,224.79,14.98600000000000000000,11,6,7,0.411764705882352941,33.00,,17,0.882352941176470588,13.22294117647058823529,0
4874,2021-08-27,566844229,1.0,2.50,2.50000000000000000000,0,0,1,1.000000000000000000,0.00,,1,1.000000000000000000,2.50000000000000000000,0
4875,2022-01-07,585426912,2.0,29.94,14.97000000000000000000,0,0,0,0E-18,1.00,,2,1.000000000000000000,14.97000000000000000000,0
4876,2021-01-22,569769767,4.0,72.13,18.03250000000000000000,0,0,0,0E-18,9.00,,4,1.000000000000000000,18.03250000000000000000,0
4877,2021-10-29,596907276,1.0,19.99,19.99000000000000000000,0,0,0,0E-18,,1.00,1,1.000000000000000000,19.99000000000000000000,0
4878,2022-03-25,596337007,16.0,230.28,14.39250000000000000000,0,0,1,0.090909090909090909,42.00,,11,1.454545454545454545,20.93454545454545454545,0
4879,2021-03-26,567617778,695.0,10314.29,14.84070503597122302158,2321,2312,411,0.176319176319176319,6670.00,40.00,2331,0.298155298155298155,4.42483483483483483483,1
4880,2022-03-04,564198222,3.0,15.00,5.00000000000000000000,0,0,0,0E-18,,,3,1.000000000000000000,5.00000000000000000000,0
4881,2021-04-09,581287882,766.0,12905.98,16.84853785900783289817,3800,3770,29,0.007625558769392585,72354.00,2.00,3803,0.201419931632921378,3.39363134367604522745,1
4882,2021-03-19,587360270,,,,1,1,1,1.000000000000000000,0.00,,1,,,0
4883,2020-06-26,572696768,1.0,5.00,5.00000000000000000000,0,0,0,0E-18,,,1,1.000000000000000000,5.00000000000000000000,0
4884,2021-06-04,587096860,1166.0,10114.78,8.67476843910806174957,0,0,33,0.050691244239631336,10528.00,,651,1.791090629800307220,15.53729646697388632873,1
4885,2020-05-08,578145554,401.0,7828.32,19.52199501246882793017,706,706,1,0.001402524544179523,21566.00,6.00,713,0.562412342215988780,10.97941093969144460028,1
4886,2022-04-15,587360270,148.0,2897.13,19.57520270270270270270,827,827,83,0.093891402714932127,3677.00,176.00,884,0.167420814479638009,3.27729638009049773756,1
4887,2022-03-11,587096860,160.0,1343.04,8.39400000000000000000,0,0,25,0.231481481481481481,656.00,,108,1.481481481481481481,12.43555555555555555556,1
4888,2020-12-18,585411085,122.0,3648.35,29.90450819672131147541,838,838,39,0.046483909415971395,3993.00,234.00,839,0.145411203814064362,4.34845053635280095352,1
4889,2022-04-15,597228814,1.0,14.99,14.99000000000000000000,0,0,0,0E-18,,1.00,1,1.000000000000000000,14.99000000000000000000,0
4890,2022-01-14,595494970,17.0,77.38,4.55176470588235294118,0,0,0,0E-18,14.00,,7,2.428571428571428571,11.05428571428571428571,0
4891,2020-06-26,552038732,487.0,2535.43,5.20622176591375770021,0,0,1,0.004366812227074236,44.00,-3.00,229,2.126637554585152838,11.07174672489082969432,1
4892,2021-02-26,566966764,231.0,2099.86,9.09030303030303030303,3653,3653,30,0.008201202843083652,40216.00,168.00,3658,0.063149261891744122,0.57404592673592126845,1
4893,2020-09-18,565441667,5.0,110.74,22.14800000000000000000,0,0,0,0E-18,14.00,2.00,3,1.666666666666666667,36.91333333333333333333,0
4894,2021-01-15,585426912,24.0,244.26,10.17750000000000000000,0,0,1,0.055555555555555556,43.00,,18,1.333333333333333333,13.57000000000000000000,0
4895,2021-04-02,552038732,40.0,162.21,4.05525000000000000000,0,0,0,0E-18,,,22,1.818181818181818182,7.37318181818181818182,0
4896,2021-10-22,585426912,3.0,32.94,10.98000000000000000000,0,0,1,0.333333333333333333,4.00,,3,1.000000000000000000,10.98000000000000000000,0
4897,2021-11-12,585137700,8.0,159.04,19.88000000000000000000,27,27,14,0.518518518518518519,118.00,,27,0.296296296296296296,5.89037037037037037037,0
4898,2022-03-18,566844229,2.0,5.00,2.50000000000000000000,0,0,1,1.000000000000000000,-2.00,,1,2.000000000000000000,5.00000000000000000000,0
4899,2022-03-18,598498131,12.0,258.80,21.56666666666666666667,0,0,0,0E-18,44.00,49.00,8,1.500000000000000000,32.35000000000000000000,0
4900,2022-02-18,578228553,91.0,1081.76,11.88747252747252747253,0,0,30,0.434782608695652174,120.00,,69,1.318840579710144928,15.67768115942028985507,1
4901,2020-09-11,565441667,3.0,50.98,16.99333333333333333333,0,0,0,0E-18,12.00,1.00,3,1.000000000000000000,16.99333333333333333333,0
4902,2021-06-25,587022975,2767.0,68640.19,24.80671846765449945790,3126,3126,46,0.014649681528662420,23885.00,2472.00,3140,0.881210191082802548,21.85993312101910828025,1
4903,2020-11-13,575710534,264.0,2219.33,8.40655303030303030303,2354,2347,18,0.007556675062972292,30053.00,72.00,2382,0.110831234256926952,0.93170864819479429051,1
4904,2020-08-21,575710534,3174.0,15351.76,4.83672337744171392565,2350,2350,76,0.024065864471184294,79156.00,150.00,3158,1.005066497783407220,4.86122862571247625079,1
4905,2021-02-05,565275690,1.0,10.00,10.00000000000000000000,0,0,0,0E-18,,,1,1.000000000000000000,10.00000000000000000000,0
4906,2022-04-15,578228553,1299.0,31236.91,24.04688991531947652040,3900,3858,147,0.037672988211173757,25760.00,1140.00,3902,0.332906201947719118,8.00535879036391594054,1
4907,2021-03-05,565441667,1.0,11.00,11.00000000000000000000,0,0,0,0E-18,3.00,,1,1.000000000000000000,11.00000000000000000000,0
4908,2021-12-17,595493829,81.0,665.40,8.21481481481481481481,0,0,6,0.122448979591836735,115.00,,49,1.653061224489795918,13.57959183673469387755,0
4909,2021-10-08,596907276,2.0,39.98,19.99000000000000000000,0,0,0,0E-18,,2.00,1,2.000000000000000000,39.98000000000000000000,0
4910,2020-12-11,552018929,1.0,9.88,9.88000000000000000000,0,0,0,0E-18,,,1,1.000000000000000000,9.88000000000000000000,0
4911,2020-07-03,566966764,2820.0,27945.83,9.90986879432624113475,2198,2186,26,0.011738148984198646,79426.00,2898.00,2215,1.273137697516930023,12.61662753950338600451,1
4912,2022-03-25,591649653,34.0,329.32,9.68588235294117647059,0,0,4,0.142857142857142857,71.00,,28,1.214285714285714286,11.76142857142857142857,0
4913,2021-07-09,585411085,39.0,456.35,11.70128205128205128205,0,0,16,0.533333333333333333,-2.00,,30,1.300000000000000000,15.21166666666666666667,0
4914,2020-10-30,585426912,45.0,640.74,14.23866666666666666667,0,0,4,0.121212121212121212,104.00,,33,1.363636363636363636,19.41636363636363636364,0
4915,2021-10-29,595495026,80.0,530.59,6.63237500000000000000,0,0,1,0.021276595744680851,106.00,,47,1.702127659574468085,11.28914893617021276596,0
4916,2021-01-15,552038732,30.0,148.90,4.96333333333333333333,0,0,0,0E-18,,,25,1.200000000000000000,5.95600000000000000000,0
4917,2021-08-27,585137700,3.0,12.15,4.05000000000000000000,0,0,0,0E-18,,,1,3.000000000000000000,12.15000000000000000000,0
4918,2021-10-01,596253483,,,,28,28,28,1.000000000000000000,0.00,,28,,,0
4919,2021-10-22,596337007,41.0,534.08,13.02634146341463414634,0,0,4,0.160000000000000000,112.00,,25,1.640000000000000000,21.36320000000000000000,0
4920,2021-10-08,569769767,1.0,14.25,14.25000000000000000000,0,0,0,0E-18,,,1,1.000000000000000000,14.25000000000000000000,0
4921,2022-03-04,591649653,101.0,483.57,4.78782178217821782178,0,0,4,0.093023255813953488,100.00,,43,2.348837209302325581,11.24581395348837209302,0
4922,2021-02-12,564198222,2.0,10.00,5.00000000000000000000,0,0,0,0E-18,,,2,1.000000000000000000,5.00000000000000000000,0
4923,2021-12-31,598498201,114.0,1312.36,11.51192982456140350877,0,0,0,0E-18,489.00,,81,1.407407407407407407,16.20197530864197530864,1
4924,2021-01-29,566966764,144.0,1411.85,9.80451388888888888889,3653,3652,27,0.007391185327128388,40705.00,36.00,3653,0.039419655078018067,0.38649055570763755817,1
4925,2021-08-13,581287882,579.0,10696.83,18.47466321243523316062,3805,3805,40,0.010509721492380452,60419.00,368.00,3806,0.152128218602207042,2.81051760378349973726,1
4926,2022-01-28,578228553,113.0,1238.48,10.96000000000000000000,0,0,38,0.436781609195402299,104.00,,87,1.298850574712643678,14.23540229885057471264,1
4927,2021-11-12,587360270,625.0,9142.12,14.62739200000000000000,760,759,106,0.096188747731397459,4171.00,72.00,1102,0.567150635208711434,8.29593466424682395644,1
4928,2020-09-25,575673322,1251.0,24614.13,19.67556354916067146283,3886,3882,84,0.021571648690292758,46390.00,2166.00,3894,0.321263482280431433,6.32104006163328197227,1
4929,2021-09-24,565441667,2.0,26.00,13.00000000000000000000,0,0,0,0E-18,1.00,,2,1.000000000000000000,13.00000000000000000000,0
4930,2022-01-07,591649653,57.0,385.22,6.75824561403508771930,0,0,2,0.047619047619047619,136.00,,42,1.357142857142857143,9.17190476190476190476,0
4931,2021-01-22,566966764,128.0,1267.31,9.90085937500000000000,3656,3655,20,0.005468963631391851,40877.00,72.00,3657,0.035001367240907848,0.34654361498496035001,1
4932,2022-03-18,587087263,27.0,314.96,11.66518518518518518519,0,0,0,0E-18,148.00,108.00,18,1.500000000000000000,17.49777777777777777778,0
4933,2021-09-17,596485505,,,,1,1,0,0E-18,4.00,,1,,,0
4934,2020-09-04,585137700,538.0,10413.32,19.35561338289962825279,1517,1508,93,0.060824068018312623,14154.00,160.00,1529,0.351863963374754742,6.81054283845650752126,1
4935,2021-04-09,585426912,88.0,1234.88,14.03272727272727272727,0,0,15,0.211267605633802817,151.00,,71,1.239436619718309859,17.39267605633802816901,1
4936,2021-08-06,596337007,597.0,11106.03,18.60306532663316582915,0,0,6,0.029268292682926829,1894.00,16.00,205,2.912195121951219512,54.17575609756097560976,1
4937,2022-03-18,585137700,8.0,159.04,19.88000000000000000000,27,27,16,0.592592592592592593,42.00,,27,0.296296296296296296,5.89037037037037037037,0
4938,2020-08-07,566966764,1776.0,17323.88,9.75443693693693693694,3660,3659,1255,0.342521834061135371,66022.00,3240.00,3664,0.484716157205240175,4.72813318777292576419,1
4939,2021-10-15,598498187,13.0,151.80,11.67692307692307692308,0,0,0,0E-18,83.00,20.00,10,1.300000000000000000,15.18000000000000000000,0
4940,2020-07-03,565275690,1.0,10.00,10.00000000000000000000,0,0,0,0E-18,,,1,1.000000000000000000,10.00000000000000000000,0
4941,2021-05-28,566966764,4344.0,43121.86,9.92676335174953959484,3669,3652,120,0.032679738562091503,49619.00,2862.00,3672,1.183006535947712418,11.74342592592592592593,1
4942,2021-12-31,596907276,3.0,59.97,19.99000000000000000000,0,0,0,0E-18,,3.00,1,3.000000000000000000,59.97000000000000000000,0
4943,2021-04-09,565275690,1.0,10.00,10.00000000000000000000,0,0,0,0E-18,1.00,,1,1.000000000000000000,10.00000000000000000000,0
4944,2020-12-25,575710534,472.0,4580.63,9.70472457627118644068,2353,2346,9,0.003811944091486658,28633.00,192.00,2361,0.199915290131300296,1.94012282930961457010,1
4945,2020-06-26,578145554,784.0,15534.16,19.81397959183673469388,689,687,10,0.014184397163120567,13396.00,54.00,705,1.112056737588652482,22.03426950354609929078,1
4946,2020-06-26,578145561,334.0,13240.64,39.64263473053892215569,688,687,13,0.018571428571428571,10300.00,192.00,700,0.477142857142857143,18.91520000000000000000,1
4947,2020-07-10,575673322,1673.0,33021.47,19.73787806335923490735,3887,3887,41,0.010526315789473684,50550.00,720.00,3895,0.429525032092426187,8.47791270860077021823,1
4948,2022-04-01,596485505,,,,15,15,14,0.933333333333333333,1.00,,15,,,0
4949,2021-10-22,591649653,92.0,751.46,8.16804347826086956522,0,0,7,0.109375000000000000,169.00,,64,1.437500000000000000,11.74156250000000000000,1
4950,2021-04-02,578145561,12.0,201.08,16.75666666666666666667,0,0,2,0.222222222222222222,49.00,,9,1.333333333333333333,22.34222222222222222222,0
4951,2021-04-16,575673322,90.0,1120.82,12.45355555555555555556,0,0,14,0.325581395348837209,916.00,30.00,43,2.093023255813953488,26.06558139534883720930,0
4952,2020-07-31,565441667,4.0,30.00,7.50000000000000000000,0,0,0,0E-18,98.00,,3,1.333333333333333333,10.00000000000000000000,0
4953,2021-02-05,585411085,106.0,3112.96,29.36754716981132075472,830,830,56,0.067065868263473054,3311.00,48.00,835,0.126946107784431138,3.72809580838323353293,1
4954,2020-09-04,566966764,1979.0,19515.49,9.86128852956038403234,3663,3655,251,0.068317909635274905,77200.00,2112.00,3674,0.538649972781709309,5.31178279804028307022,1
4955,2022-01-07,578145554,36.0,414.00,11.50000000000000000000,0,0,4,0.133333333333333333,67.00,,30,1.200000000000000000,13.80000000000000000000,0
4956,2020-06-19,585137700,913.0,17718.76,19.40718510405257393209,1532,1526,23,0.014734144778987828,18134.00,1024.00,1561,0.584881486226777707,11.35090326713645099295,1
4957,2020-10-23,566844229,43.0,124.46,2.89441860465116279070,0,0,4,0.235294117647058824,102.00,,17,2.529411764705882353,7.32117647058823529412,0
4958,2021-08-13,566966764,4578.0,45483.43,9.93521843599825251201,3669,3652,213,0.058038147138964578,44346.00,684.00,3670,1.247411444141689373,12.39330517711171662125,1
4959,2021-03-26,585137700,15.0,143.09,9.53933333333333333333,11,6,9,0.409090909090909091,28.00,,22,0.681818181818181818,6.50409090909090909091,0
4960,2020-05-22,567617778,763.0,10751.88,14.09158584534731323722,2359,2357,129,0.053064582476347182,21658.00,872.00,2431,0.313862607980255039,4.42282188399835458659,1
4961,2021-12-31,585137700,3.0,59.64,19.88000000000000000000,27,27,16,0.592592592592592593,74.00,,27,0.111111111111111111,2.20888888888888888889,0
4962,2021-02-26,567617778,947.0,13999.11,14.78258711721224920803,2328,2320,134,0.057289439931594699,9898.00,560.00,2339,0.404873877725523728,5.98508336896109448482,1
4963,2021-08-13,587022975,1680.0,41648.05,24.79050595238095238095,3122,3120,48,0.015335463258785942,26382.00,1068.00,3130,0.536741214057507987,13.30608626198083067093,1
4964,2021-06-11,587360270,164.0,4855.59,29.60725609756097560976,2578,2578,33,0.012780790085205267,11388.00,32.00,2582,0.063516653756777692,1.88055383423702556158,1
4965,2020-10-09,575710534,399.0,2515.24,6.30385964912280701754,2354,2347,35,0.014361920393926959,62146.00,150.00,2437,0.163725892490767337,1.03210504718916700862,1
4966,2021-12-17,581287882,510.0,9221.83,18.08201960784313725490,3821,3804,40,0.010468463752944255,55651.00,36.00,3821,0.133472912850039257,2.41345982727034807642,1
4967,2022-03-18,587360270,76.0,1649.57,21.70486842105263157895,727,714,51,0.067549668874172185,3282.00,288.00,755,0.100662251655629139,2.18486092715231788079,1
4968,2022-01-07,598498187,126.0,1305.42,10.36047619047619047619,0,0,1,0.012820512820512821,467.00,,78,1.615384615384615385,16.73615384615384615385,1
4969,2020-11-20,556710448,4.0,30.00,7.50000000000000000000,0,0,0,0E-18,6.00,,1,4.000000000000000000,30.00000000000000000000,0
4970,2021-08-27,585411085,24.0,299.83,12.49291666666666666667,0,0,10,0.555555555555555556,19.00,,18,1.333333333333333333,16.65722222222222222222,0
4971,2021-08-20,567617778,675.0,9108.83,13.49456296296296296296,2339,2216,678,0.288633461047254151,5404.00,8.00,2349,0.287356321839080460,3.87774797786292039166,1
4972,2021-05-14,566844229,14.0,58.96,4.21142857142857142857,0,0,3,0.600000000000000000,59.00,,5,2.800000000000000000,11.79200000000000000000,0
4973,2021-11-26,569769767,1.0,19.00,19.00000000000000000000,0,0,1,1.000000000000000000,0.00,,1,1.000000000000000000,19.00000000000000000000,0
4974,2022-03-04,566966764,431.0,4191.02,9.72394431554524361949,3702,3702,95,0.025661804430037817,36823.00,102.00,3702,0.116423554835224203,1.13209616423554835224,1
